sim_index,route_name,route_type,phase,leg_index,minute_from_start,leg_minute,from_wpt,to_wpt,from_name,to_name,lat_deg,lon_deg,cog_deg,sog_knots,distance_from_start_nm,distance_to_go_nm
145,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,15,145,12,16,17,Bay1,Suez13,30.23528700834461,32.544561420833006,330.9050486399195,10.0,24.116940235508366,70.72901337003482
146,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,15,146,13,16,17,Bay1,Suez13,30.237741357890727,32.542979915094186,330.9050486399195,10.0,24.285596640783073,70.56035696476012
147,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,15,147,14,16,17,Bay1,Suez13,30.240195688443457,32.54139833037577,330.9050486399195,10.0,24.45425304605778,70.3917005594854
148,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,16,148,0,17,18,Suez13,Suez14,30.242650000000005,32.53981666666667,320.79154008357966,10.0,24.622909451332486,70.2230441542107
149,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,16,149,1,17,18,Suez13,Suez14,30.24505003901906,32.537550110722606,320.79154008357966,10.0,24.8088814401537,70.03707216538949
150,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,16,150,2,17,18,Suez13,Suez14,30.247450039020947,32.535283444060696,320.79154008357966,10.0,24.994853428974913,69.85110017656828
151,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,17,151,0,18,19,Suez14,Suez15,30.24985,32.53301666666667,308.2155256821822,10.0,25.18082541779613,69.66512818774706
152,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,17,152,1,18,19,Suez14,Suez15,30.25163338556056,32.53039453964782,308.2155256821822,10.0,25.35391491315681,69.49203869238637
153,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,17,153,2,18,19,Suez14,Suez15,30.25341671889577,32.52777231742809,308.2155256821822,10.0,25.52700440851749,69.31894919702569
154,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,18,154,0,19,20,Suez15,Suez16,30.255199999999995,32.525150000000004,297.69317468682067,10.0,25.700093903878177,69.14585970166502
155,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,18,155,1,19,20,Suez15,Suez16,30.256683414670093,32.521877876614965,297.69317468682067,10.0,25.891745136202438,68.95420846934076
156,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,18,156,2,19,20,Suez15,Suez16,30.258166748005866,32.51860565439389,297.69317468682067,10.0,26.0833963685267,68.7625572370165
157,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,19,157,0,20,21,Suez16,Suez17,30.259650000000004,32.51533333333333,288.4532367118773,10.0,26.275047600850957,68.57090600469223
158,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,19,158,1,20,21,Suez16,Suez17,30.260560711638977,32.51217342851834,288.4532367118773,10.0,26.44780128774578,68.39815231779741
159,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,19,159,2,20,21,Suez16,Suez17,30.261471347421832,32.50901346509806,288.4532367118773,10.0,26.620554974640605,68.22539863090259
160,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,19,160,3,20,21,Suez16,Suez17,30.262381907344352,32.50585344307414,288.4532367118773,10.0,26.793308661535427,68.05264494400777
161,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,19,161,4,20,21,Suez16,Suez17,30.263292391402377,32.50269336244825,288.4532367118773,10.0,26.96606234843025,67.87989125711294
162,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,19,162,5,20,21,Suez16,Suez17,30.26420279959174,32.49953322322203,288.4532367118773,10.0,27.138816035325075,67.70713757021811
163,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,19,163,6,20,21,Suez16,Suez17,30.265113131908254,32.49637302539716,288.4532367118773,10.0,27.311569722219897,67.53438388332329
164,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,19,164,7,20,21,Suez16,Suez17,30.266023388347747,32.49321276897528,288.4532367118773,10.0,27.484323409114722,67.36163019642846
165,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,19,165,8,20,21,Suez16,Suez17,30.26693356890603,32.490052453958064,288.4532367118773,10.0,27.657077096009544,67.18887650953364
166,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,19,166,9,20,21,Suez16,Suez17,30.26784367357895,32.486892080347175,288.4532367118773,10.0,27.829830782904367,67.01612282263882
167,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,19,167,10,20,21,Suez16,Suez17,30.26875370236231,32.48373164814425,288.4532367118773,10.0,28.002584469799192,66.843369135744
168,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,19,168,11,20,21,Suez16,Suez17,30.26966365525195,32.48057115735097,288.4532367118773,10.0,28.175338156694014,66.67061544884918
169,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,19,169,12,20,21,Suez16,Suez17,30.27057353224367,32.477410607969006,288.4532367118773,10.0,28.34809184358884,66.49786176195434
170,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,20,170,0,21,22,Suez17,Suez18,30.271483333333332,32.47425,291.5365882153442,10.0,28.520845530483662,66.32510807505952
171,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,20,171,1,21,22,Suez17,Suez18,30.272443961308547,32.47143144308094,291.5365882153442,10.0,28.677966459434607,66.16798714610857
172,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,20,172,2,21,22,Suez17,Suez18,30.273404528916917,32.46861283099537,291.5365882153442,10.0,28.835087388385553,66.01086621715763
173,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,20,173,3,21,22,Suez17,Suez18,30.274365036154904,32.46579416374356,291.5365882153442,10.0,28.992208317336498,65.85374528820668
174,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,20,174,4,21,22,Suez17,Suez18,30.27532548301903,32.46297544132576,291.5365882153442,10.0,29.149329246287444,65.69662435925574
175,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,20,175,5,21,22,Suez17,Suez18,30.27628586950578,32.46015666374225,291.5365882153442,10.0,29.30645017523839,65.53950343030479
176,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,20,176,6,21,22,Suez17,Suez18,30.27724619561163,32.45733783099326,291.5365882153442,10.0,29.463571104189334,65.38238250135385
177,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,20,177,7,21,22,Suez17,Suez18,30.2782064613331,32.454518943079094,291.5365882153442,10.0,29.62069203314028,65.2252615724029
178,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,21,178,0,22,23,Suez18,Suez19,30.27916666666667,32.4517,299.82430714591305,10.0,29.777812962091225,65.06814064345195
179,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,21,179,1,22,23,Suez18,Suez19,30.280404237915153,32.449200094587596,299.82430714591305,10.0,29.927218724740584,64.9187348808026
180,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,21,180,2,22,23,Suez18,Suez19,30.281641761667014,32.44670012611833,299.82430714591305,10.0,30.076624487389942,64.76932911815325
181,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,21,181,3,22,23,Suez18,Suez19,30.28287923791871,32.444200094589895,299.82430714591305,10.0,30.2260302500393,64.61992335550389
182,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,22,182,0,23,24,Suez19,Suez20,30.284116666666666,32.4417,312.2716612743381,10.0,30.37543601268866,64.47051759285452
183,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,22,183,1,23,24,Suez19,Suez20,30.28567780784343,32.439711174408494,312.2716612743381,10.0,30.514784864664957,64.33116874087823
184,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,22,184,2,23,24,Suez19,Suez20,30.287238918955488,32.43772228552118,312.2716612743381,10.0,30.654133716641255,64.19181988890193
185,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,23,185,0,24,25,Suez20,Suez21,30.2888,32.43573333333333,322.2479582168427,10.0,30.793482568617552,64.05247103692564
186,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,23,186,1,24,25,Suez20,Suez21,30.290940658376698,32.43381364014982,322.2479582168427,10.0,30.956037507055406,63.88991609848778
187,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,23,187,2,24,25,Suez20,Suez21,30.293081288739266,32.431893863172746,322.2479582168427,10.0,31.118592445493256,63.72736116004993
188,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,23,188,3,24,25,Suez20,Suez21,30.295221891084065,32.429974002392356,322.2479582168427,10.0,31.28114738393111,63.56480622161207
189,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,23,189,4,24,25,Suez20,Suez21,30.297362465407456,32.428054057798896,322.2479582168427,10.0,31.443702322368964,63.40225128317422
190,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,23,190,5,24,25,Suez20,Suez21,30.299503011705838,32.426134029382624,322.2479582168427,10.0,31.606257260806814,63.23969634473637
191,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,23,191,6,24,25,Suez20,Suez21,30.30164352997558,32.42421391713378,322.2479582168427,10.0,31.768812199244667,63.07714140629852
192,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,23,192,7,24,25,Suez20,Suez21,30.30378402021303,32.422293721042614,322.2479582168427,10.0,31.931367137682518,62.91458646786067
193,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,23,193,8,24,25,Suez20,Suez21,30.305924482414582,32.420373441099365,322.2479582168427,10.0,32.09392207612037,62.752031529422815
194,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,23,194,9,24,25,Suez20,Suez21,30.3080649165766,32.418453077294295,322.2479582168427,10.0,32.25647701455822,62.589476590984965
195,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,23,195,10,24,25,Suez20,Suez21,30.31020532269546,32.416532629617635,322.2479582168427,10.0,32.41903195299608,62.42692165254711
196,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,23,196,11,24,25,Suez20,Suez21,30.31234570076753,32.414612098059635,322.2479582168427,10.0,32.58158689143393,62.26436671410926
197,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,23,197,12,24,25,Suez20,Suez21,30.31448605078917,32.41269148261053,322.2479582168427,10.0,32.74414182987178,62.10181177567141
198,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,23,198,13,24,25,Suez20,Suez21,30.316626372756755,32.410770783260574,322.2479582168427,10.0,32.90669676830964,61.93925683723355
199,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,24,199,0,25,26,Suez21,Suez22,30.31876666666667,32.40885,323.13132347967803,10.0,33.06925170674749,61.7767018987957
200,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,24,200,1,25,26,Suez21,Suez22,30.32097081153392,32.406935003511535,323.13132347967803,10.0,33.234672441067346,61.61128116447584
201,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,24,201,2,25,26,Suez21,Suez22,30.323174928507434,32.40501992085179,323.13132347967803,10.0,33.40009317538721,61.445860430155975
202,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,24,202,3,25,26,Suez21,Suez22,30.3253790175835,32.40310475201041,323.13132347967803,10.0,33.56551390970707,61.280439695836115
203,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,24,203,4,25,26,Suez21,Suez22,30.327583078758398,32.40118949697694,323.13132347967803,10.0,33.73093464402694,61.11501896151625
204,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,24,204,5,25,26,Suez21,Suez22,30.329787112028416,32.39927415574104,323.13132347967803,10.0,33.8963553783468,60.94959822719639
205,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,24,205,6,25,26,Suez21,Suez22,30.33199111738982,32.39735872829228,323.13132347967803,10.0,34.061776112666664,60.78417749287652
206,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,24,206,7,25,26,Suez21,Suez22,30.334195094838904,32.395443214620286,323.13132347967803,10.0,34.22719684698652,60.618756758556664
207,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,24,207,8,25,26,Suez21,Suez22,30.336399044371962,32.39352761471463,323.13132347967803,10.0,34.39261758130639,60.4533360242368
208,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,24,208,9,25,26,Suez21,Suez22,30.338602965985228,32.39161192856493,323.13132347967803,10.0,34.55803831562625,60.28791528991694
209,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,24,209,10,25,26,Suez21,Suez22,30.340806859675027,32.38969615616078,323.13132347967803,10.0,34.72345904994611,60.12249455559708
210,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,24,210,11,25,26,Suez21,Suez22,30.343010725437612,32.387780297491794,323.13132347967803,10.0,34.888879784265974,59.95707382127721
211,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,24,211,12,25,26,Suez21,Suez22,30.34521456326927,32.38586435254754,323.13132347967803,10.0,35.05430051858583,59.79165308695735
212,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,24,212,13,25,26,Suez21,Suez22,30.347418373166278,32.38394832131764,323.13132347967803,10.0,35.2197212529057,59.62623235263749
213,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,24,213,14,25,26,Suez21,Suez22,30.3496221551249,32.38203220379167,323.13132347967803,10.0,35.38514198722556,59.46081161831763
214,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,24,214,15,25,26,Suez21,Suez22,30.35182590914144,32.38011599995924,323.13132347967803,10.0,35.550562721545425,59.29539088399776
215,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,24,215,16,25,26,Suez21,Suez22,30.354029635212154,32.37819970980993,323.13132347967803,10.0,35.715983455865285,59.1299701496779
216,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,25,216,0,26,27,Suez22,Suez23,30.35623333333333,32.37628333333334,340.3171643862024,10.0,35.88140419018515,58.964549415358036
217,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,25,217,1,26,27,Suez22,Suez23,30.358575010760966,32.375312569724095,340.3171643862024,10.0,36.03072434312941,58.81522926241378
218,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,25,218,2,26,27,Suez22,Suez23,30.360916681015297,32.37434175963641,340.3171643862024,10.0,36.18004449607366,58.665909109469524
219,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,25,219,3,26,27,Suez22,Suez23,30.36325834409532,32.37337090306386,340.3171643862024,10.0,36.32936464901792,58.51658895652527
220,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,220,0,27,28,Suez23,Suez24,30.365600000000008,32.3724,350.2518841278708,10.0,36.478684801962174,58.36726880358101
221,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,221,1,27,28,Suez23,Suez24,30.36829083524109,32.37186420655761,350.2518841278708,10.0,36.64261066828989,58.203342937253296
222,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,222,2,27,28,Suez23,Suez24,30.370981668296572,32.3713283836258,350.2518841278708,10.0,36.80653653461761,58.03941707092558
223,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,223,3,27,28,Suez23,Suez24,30.373672499166094,32.3707925311998,350.2518841278708,10.0,36.97046240094533,57.87549120459786
224,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,224,4,27,28,Suez23,Suez24,30.376363327849283,32.37025664927481,350.2518841278708,10.0,37.134388267273046,57.71156533827014
225,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,225,5,27,28,Suez23,Suez24,30.379054154345805,32.36972073784607,350.2518841278708,10.0,37.29831413360076,57.547639471942425
226,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,226,6,27,28,Suez23,Suez24,30.381744978655288,32.36918479690882,350.2518841278708,10.0,37.46223999992848,57.38371360561471
227,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,227,7,27,28,Suez23,Suez24,30.384435800777386,32.368648826458255,350.2518841278708,10.0,37.626165866256194,57.21978773928699
228,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,228,8,27,28,Suez23,Suez24,30.387126620711737,32.36811282648961,350.2518841278708,10.0,37.79009173258392,57.05586187295927
229,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,229,9,27,28,Suez23,Suez24,30.389817438457992,32.367576796998094,350.2518841278708,10.0,37.95401759891163,56.89193600663155
230,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,230,10,27,28,Suez23,Suez24,30.392508254015794,32.36704073797894,350.2518841278708,10.0,38.11794346523935,56.72801014030384
231,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,231,11,27,28,Suez23,Suez24,30.39519906738478,32.36650464942736,350.2518841278708,10.0,38.281869331567066,56.56408427397612
232,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,232,12,27,28,Suez23,Suez24,30.397889878564605,32.36596853133858,350.2518841278708,10.0,38.44579519789478,56.400158407648405
233,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,233,13,27,28,Suez23,Suez24,30.400580687554882,32.36543238370782,350.2518841278708,10.0,38.609721064222505,56.23623254132068
234,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,234,14,27,28,Suez23,Suez24,30.403271494355305,32.364896206530275,350.2518841278708,10.0,38.77364693055022,56.072306674992966
235,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,235,15,27,28,Suez23,Suez24,30.405962298965477,32.36435999980119,350.2518841278708,10.0,38.93757279687794,55.90838080866525
236,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,236,16,27,28,Suez23,Suez24,30.408653101385063,32.363823763515754,350.2518841278708,10.0,39.10149866320565,55.74445494233753
237,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,237,17,27,28,Suez23,Suez24,30.411343901613687,32.3632874976692,350.2518841278708,10.0,39.26542452953338,55.58052907600981
238,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,238,18,27,28,Suez23,Suez24,30.41403469965101,32.36275120225674,350.2518841278708,10.0,39.42935039586109,55.416603209682094
239,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,239,19,27,28,Suez23,Suez24,30.416725495496674,32.36221487727358,350.2518841278708,10.0,39.59327626218881,55.25267734335438
240,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,240,20,27,28,Suez23,Suez24,30.419416289150323,32.36167852271494,350.2518841278708,10.0,39.757202128516525,55.08875147702666
241,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,241,21,27,28,Suez23,Suez24,30.42210708061158,32.36114213857603,350.2518841278708,10.0,39.92112799484424,54.924825610698946
242,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,242,22,27,28,Suez23,Suez24,30.424797869880116,32.36060572485205,350.2518841278708,10.0,40.085053861171964,54.76089974437122
243,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,243,23,27,28,Suez23,Suez24,30.427488656955553,32.36006928153821,350.2518841278708,10.0,40.24897972749968,54.59697387804351
244,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,244,24,27,28,Suez23,Suez24,30.430179441837552,32.359532808629744,350.2518841278708,10.0,40.412905593827396,54.43304801171579
245,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,245,25,27,28,Suez23,Suez24,30.43287022452575,32.35899630612184,350.2518841278708,10.0,40.57683146015511,54.269122145388074
246,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,246,26,27,28,Suez23,Suez24,30.435561005019775,32.3584597740097,350.2518841278708,10.0,40.74075732648283,54.10519627906036
247,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,247,27,27,28,Suez23,Suez24,30.43825178331929,32.35792321228855,350.2518841278708,10.0,40.90468319281055,53.941270412732635
248,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,26,248,28,27,28,Suez23,Suez24,30.440942559423927,32.357386620953584,350.2518841278708,10.0,41.06860905913827,53.77734454640492
249,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,27,249,0,28,29,Suez24,Suez25,30.443633333333338,32.35685,359.5459826726776,10.0,41.232534925465984,53.6134186800772
250,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,27,250,1,28,29,Suez24,Suez25,30.4463527777897,32.35682500348766,359.5459826726776,10.0,41.39581674028003,53.450136865263154
251,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,27,251,2,28,29,Suez24,Suez25,30.44907222224128,32.356800005580546,359.5459826726776,10.0,41.559098555094074,53.28685505044911
252,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,27,252,3,28,29,Suez24,Suez25,30.451791666688113,32.356775006278454,359.5459826726776,10.0,41.72238036990812,53.123573235635064
253,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,27,253,4,28,29,Suez24,Suez25,30.454511111130174,32.356750005581155,359.5459826726776,10.0,41.88566218472217,52.960291420821015
254,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,27,254,5,28,29,Suez24,Suez25,30.45723055556748,32.356725003488414,359.5459826726776,10.0,42.04894399953621,52.797009606006974
255,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,28,255,0,29,30,Suez25,Suez26,30.45995,32.356700000000004,352.8391159285389,10.0,42.21222581435026,52.633727791192925
256,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,28,256,1,29,30,Suez25,Suez26,30.462608335051183,32.35631253172509,352.8391159285389,10.0,42.37308822155237,52.472865383990815
257,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,28,257,2,29,30,Suez25,Suez26,30.46526666895726,32.35592504230238,352.8391159285389,10.0,42.53395062875449,52.3120029767887
258,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,28,258,3,29,30,Suez25,Suez26,30.467925001718037,32.35553753172848,352.8391159285389,10.0,42.6948130359566,52.15114056958659
259,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,259,0,30,31,Suez26,Alley1,30.47058333333333,32.35515000000001,349.9733901051418,10.0,42.85567544315872,51.99027816238447
260,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,260,1,30,31,Suez26,Alley1,30.473351894999112,32.354582047760076,349.9733901051418,10.0,43.02447936754209,51.821474238001095
261,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,261,2,30,31,Suez26,Alley1,30.476120454204022,32.35401406322241,349.9733901051418,10.0,43.19328329192546,51.652670313617726
262,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,262,3,30,31,Suez26,Alley1,30.47888901094763,32.353446046381634,349.9733901051418,10.0,43.362087216308836,51.48386638923435
263,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,263,4,30,31,Suez26,Alley1,30.481657565229533,32.352877997232376,349.9733901051418,10.0,43.53089114069221,51.315062464850975
264,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,264,5,30,31,Suez26,Alley1,30.484426117049317,32.35230991576924,349.9733901051418,10.0,43.69969506507558,51.146258540467606
265,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,265,6,30,31,Suez26,Alley1,30.487194666406577,32.35174180198686,349.9733901051418,10.0,43.868498989458956,50.97745461608423
266,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,266,7,30,31,Suez26,Alley1,30.48996321330089,32.35117365587984,349.9733901051418,10.0,44.03730291384233,50.808650691700855
267,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,267,8,30,31,Suez26,Alley1,30.492731757731846,32.35060547744279,349.9733901051418,10.0,44.20610683822571,50.63984676731748
268,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,268,9,30,31,Suez26,Alley1,30.495500299699035,32.350037266670356,349.9733901051418,10.0,44.374910762609076,50.47104284293411
269,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,269,10,30,31,Suez26,Alley1,30.49826883920205,32.34946902355713,349.9733901051418,10.0,44.54371468699245,50.302238918550735
270,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,270,11,30,31,Suez26,Alley1,30.50103737624046,32.348900748097726,349.9733901051418,10.0,44.71251861137583,50.13343499416736
271,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,271,12,30,31,Suez26,Alley1,30.503805910813874,32.34833244028677,349.9733901051418,10.0,44.881322535759196,49.96463106978399
272,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,272,13,30,31,Suez26,Alley1,30.506574442921863,32.347764100118845,349.9733901051418,10.0,45.05012646014257,49.795827145400615
273,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,273,14,30,31,Suez26,Alley1,30.509342972564028,32.3471957275886,349.9733901051418,10.0,45.21893038452595,49.62702322101724
274,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,274,15,30,31,Suez26,Alley1,30.51211149973995,32.34662732269062,349.9733901051418,10.0,45.387734308909316,49.45821929663387
275,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,275,16,30,31,Suez26,Alley1,30.51488002444921,32.346058885419524,349.9733901051418,10.0,45.55653823329269,49.289415372250495
276,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,276,17,30,31,Suez26,Alley1,30.517648546691408,32.34549041576992,349.9733901051418,10.0,45.72534215767607,49.12061144786712
277,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,277,18,30,31,Suez26,Alley1,30.520417066466116,32.34492191373642,349.9733901051418,10.0,45.894146082059436,48.95180752348375
278,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,278,19,30,31,Suez26,Alley1,30.523185583772925,32.344353379313624,349.9733901051418,10.0,46.06295000644281,48.783003599100375
279,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,279,20,30,31,Suez26,Alley1,30.525954098611436,32.343784812496125,349.9733901051418,10.0,46.23175393082619,48.614199674717
280,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,280,21,30,31,Suez26,Alley1,30.528722610981216,32.34321621327855,349.9733901051418,10.0,46.400557855209556,48.44539575033363
281,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,281,22,30,31,Suez26,Alley1,30.531491120881856,32.342647581655505,349.9733901051418,10.0,46.56936177959293,48.276591825950256
282,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,282,23,30,31,Suez26,Alley1,30.534259628312952,32.34207891762156,349.9733901051418,10.0,46.73816570397631,48.10778790156688
283,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,283,24,30,31,Suez26,Alley1,30.537028133274088,32.34151022117136,349.9733901051418,10.0,46.906969628359676,47.93898397718351
284,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,284,25,30,31,Suez26,Alley1,30.539796635764844,32.34094149229948,349.9733901051418,10.0,47.07577355274305,47.770180052800136
285,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,285,26,30,31,Suez26,Alley1,30.542565135784812,32.340372731000514,349.9733901051418,10.0,47.24457747712643,47.60137612841676
286,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,286,27,30,31,Suez26,Alley1,30.545333633333577,32.33980393726909,349.9733901051418,10.0,47.413381401509795,47.43257220403339
287,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,287,28,30,31,Suez26,Alley1,30.548102128410726,32.33923511109978,349.9733901051418,10.0,47.58218532589317,47.263768279650016
288,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,288,29,30,31,Suez26,Alley1,30.550870621015846,32.3386662524872,349.9733901051418,10.0,47.75098925027655,47.09496435526664
289,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,289,30,30,31,Suez26,Alley1,30.553639111148513,32.33809736142593,349.9733901051418,10.0,47.91979317465992,46.926160430883264
290,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,290,31,30,31,Suez26,Alley1,30.55640759880832,32.33752843791058,349.9733901051418,10.0,48.08859709904329,46.757356506499896
