sim_index,route_name,route_type,phase,leg_index,minute_from_start,leg_minute,from_wpt,to_wpt,from_name,to_name,lat_deg,lon_deg,cog_deg,sog_knots,distance_from_start_nm,distance_to_go_nm
137,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,137,8,9,10,Satumu,PawaiLtb,1.1541328290648085,103.71771691478047,307.3713325299849,12.0,27.458581299595814,8.023973675273126
138,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,138,9,9,10,Satumu,PawaiLtb,1.156118172049171,103.71511692952531,307.3713325299849,12.0,27.654967411039973,7.827587563828967
139,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,139,10,9,10,Satumu,PawaiLtb,1.1581035126535089,103.71251694063393,307.3713325299849,12.0,27.851353522484136,7.631201452384804
140,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,140,11,9,10,Satumu,PawaiLtb,1.1600888508737308,103.70991694810006,307.3713325299849,12.0,28.047739633928295,7.434815340940645
141,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,141,12,9,10,Satumu,PawaiLtb,1.1620741867057447,103.70731695191745,307.3713325299849,12.0,28.244125745372457,7.238429229496482
142,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,142,13,9,10,Satumu,PawaiLtb,1.1640595201454595,103.70471695207986,307.3713325299849,12.0,28.440511856816617,7.042043118052323
143,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,143,14,9,10,Satumu,PawaiLtb,1.1660448511887835,103.70211694858105,307.3713325299849,12.0,28.636897968260776,6.845657006608164
144,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,144,15,9,10,Satumu,PawaiLtb,1.1680301798316248,103.69951694141477,307.3713325299849,12.0,28.83328407970494,6.649270895164001
145,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,145,16,9,10,Satumu,PawaiLtb,1.170015506069892,103.69691693057477,307.3713325299849,12.0,29.0296701911491,6.452884783719838
146,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,146,17,9,10,Satumu,PawaiLtb,1.1720008298994937,103.6943169160548,307.3713325299849,12.0,29.22605630259326,6.256498672275679
147,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,147,18,9,10,Satumu,PawaiLtb,1.1739861513163379,103.69171689784864,307.3713325299849,12.0,29.42244241403742,6.06011256083152
148,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,148,19,9,10,Satumu,PawaiLtb,1.1759714703163324,103.68911687594999,307.3713325299849,12.0,29.618828525481582,5.863726449387357
149,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,149,20,9,10,Satumu,PawaiLtb,1.1779567868953866,103.68651685035265,307.3713325299849,12.0,29.81521463692574,5.667340337943198
150,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,150,21,9,10,Satumu,PawaiLtb,1.1799421010494082,103.68391682105035,307.3713325299849,12.0,30.011600748369904,5.470954226499035
151,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,151,22,9,10,Satumu,PawaiLtb,1.1819274127743056,103.68131678803684,307.3713325299849,12.0,30.207986859814064,5.274568115054876
152,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,152,23,9,10,Satumu,PawaiLtb,1.1839127220659864,103.6787167513059,307.3713325299849,12.0,30.404372971258226,5.0781820036107135
153,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,153,24,9,10,Satumu,PawaiLtb,1.1858980289203598,103.67611671085126,307.3713325299849,12.0,30.600759082702385,4.881795892166554
154,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,9,154,0,10,11,PawaiLtb,TVE3,1.1878833333333332,103.67351666666667,286.10649100839294,12.0,30.797145194146548,4.685409780722392
155,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,9,155,1,10,11,PawaiLtb,TVE3,1.1888092910475514,103.67030927762099,286.10649100839294,12.0,30.997542913429985,4.485012061438955
156,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,9,156,2,10,11,PawaiLtb,TVE3,1.1897352450374588,103.66710188642399,286.10649100839294,12.0,31.197940632713422,4.284614342155518
157,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,9,157,3,10,11,PawaiLtb,TVE3,1.1906611953001522,103.66389449307403,286.10649100839294,12.0,31.39833835199686,4.084216622872081
158,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,9,158,4,10,11,PawaiLtb,TVE3,1.1915871418327268,103.66068709756942,286.10649100839294,12.0,31.598736071280292,3.8838189035886472
159,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,9,159,5,10,11,PawaiLtb,TVE3,1.192513084632279,103.65747969990852,286.10649100839294,12.0,31.79913379056373,3.6834211843052103
160,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,9,160,6,10,11,PawaiLtb,TVE3,1.193439023695904,103.65427230008963,286.10649100839294,12.0,31.999531509847166,3.4830234650217733
161,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,9,161,7,10,11,PawaiLtb,TVE3,1.1943649590206982,103.6510648981111,286.10649100839294,12.0,32.1999292291306,3.2826257457383363
162,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,9,162,8,10,11,PawaiLtb,TVE3,1.1952908906037567,103.64785749397124,286.10649100839294,12.0,32.40032694841404,3.0822280264548994
163,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,9,163,9,10,11,PawaiLtb,TVE3,1.1962168184421764,103.64465008766841,286.10649100839294,12.0,32.60072466769748,2.8818303071714624
164,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,9,164,10,10,11,PawaiLtb,TVE3,1.1971427425330523,103.64144267920094,286.10649100839294,12.0,32.801122386980914,2.6814325878880254
165,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,9,165,11,10,11,PawaiLtb,TVE3,1.1980686628734805,103.63823526856713,286.10649100839294,12.0,33.00152010626435,2.4810348686045884
166,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,9,166,12,10,11,PawaiLtb,TVE3,1.1989945794605577,103.63502785576533,286.10649100839294,12.0,33.20191782554779,2.2806371493211515
167,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,9,167,13,10,11,PawaiLtb,TVE3,1.1999204922913782,103.63182044079387,286.10649100839294,12.0,33.402315544831225,2.0802394300377145
168,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,9,168,14,10,11,PawaiLtb,TVE3,1.200846401363039,103.62861302365108,286.10649100839294,12.0,33.602713264114655,1.8798417107542846
169,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,9,169,15,10,11,PawaiLtb,TVE3,1.2017723066726358,103.62540560433533,286.10649100839294,12.0,33.80311098339809,1.6794439914708477
170,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,9,170,16,10,11,PawaiLtb,TVE3,1.2026982082172646,103.62219818284488,286.10649100839294,12.0,34.00350870268153,1.4790462721874107
171,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,9,171,17,10,11,PawaiLtb,TVE3,1.2036241059940205,103.6189907591781,286.10649100839294,12.0,34.203906421964966,1.2786485529039737
172,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,10,172,0,11,12,TVE3,WBGA,1.20455,103.61578333333334,306.1743305441647,12.0,34.4043041412484,1.0782508336205368
173,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,10,173,1,11,12,TVE3,WBGA,1.2066700061915878,103.6128833423899,306.1743305441647,12.0,34.61995430797251,0.8626006668964266
174,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,10,174,2,11,12,TVE3,WBGA,1.2087900092928174,103.60998334692614,306.1743305441647,12.0,34.835604474696616,0.6469505001723235
175,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,10,175,3,11,12,TVE3,WBGA,1.2109100092982534,103.60708334693408,306.1743305441647,12.0,35.051254641420726,0.4313003334482133
176,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,10,176,4,11,12,TVE3,WBGA,1.2130300062024595,103.60418334240579,306.1743305441647,12.0,35.26690480814484,0.2156501667241031
177,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,10,177,5,11,12,TVE3,WBGA,1.21515,103.60128333333333,306.1743305441647,12.0,35.48255497486894,0.0
